Date,Open,High,Low,Close,Adj Close,Volume
2017-01-25,128000.000000,129500.000000,126500.000000,126500.000000,123927.937500,94257
2017-01-26,127000.000000,127500.000000,125500.000000,126500.000000,123927.937500,99697
2017-01-31,127000.000000,128000.000000,126000.000000,126000.000000,123438.101563,68576
2017-02-01,126500.000000,128000.000000,126500.000000,127500.000000,124907.601563,60835
2017-02-02,127500.000000,129500.000000,126500.000000,128500.000000,125887.273438,97514
2017-02-03,128500.000000,131000.000000,128000.000000,129000.000000,126377.101563,85091
2017-02-06,130500.000000,130500.000000,128000.000000,128500.000000,125887.273438,53610
2017-02-07,128500.000000,129000.000000,127000.000000,129000.000000,126377.101563,72448
2017-02-08,129500.000000,129500.000000,127500.000000,127500.000000,124907.601563,57929
2017-02-09,127500.000000,128000.000000,126000.000000,126500.000000,123927.937500,94136
2017-02-10,127000.000000,128500.000000,126500.000000,128000.000000,125397.429688,76147
2017-02-13,128000.000000,128000.000000,126000.000000,127500.000000,124907.601563,79789
2017-02-14,127500.000000,128000.000000,126000.000000,127500.000000,124907.601563,85687
2017-02-15,127500.000000,128500.000000,127000.000000,127500.000000,124907.601563,83814
2017-02-16,128000.000000,132000.000000,127500.000000,129000.000000,126377.101563,168676
2017-02-17,127500.000000,129000.000000,126500.000000,128000.000000,125397.429688,102143
2017-02-20,128000.000000,128500.000000,126000.000000,126500.000000,123927.937500,88080
2017-02-21,126500.000000,128500.000000,126500.000000,128500.000000,125887.273438,63982
2017-02-22,129000.000000,132000.000000,128500.000000,130500.000000,127846.609375,116067
2017-02-23,131000.000000,131500.000000,129000.000000,131000.000000,128336.437500,69706
2017-02-24,132000.000000,134500.000000,131500.000000,133500.000000,130785.609375,119423
2017-02-27,133500.000000,134500.000000,132000.000000,132500.000000,129805.929688,79691
2017-02-28,131500.000000,133000.000000,129000.000000,130000.000000,127356.765625,125175
2017-03-02,130000.000000,131000.000000,129000.000000,130500.000000,127846.609375,92546
2017-03-03,129500.000000,130500.000000,127500.000000,127500.000000,124907.601563,74002
2017-03-06,127000.000000,127500.000000,126000.000000,126500.000000,123927.937500,86706
2017-03-07,127500.000000,128000.000000,126000.000000,127000.000000,124417.765625,63978
2017-03-08,126500.000000,129000.000000,126500.000000,128500.000000,125887.273438,64470
2017-03-09,128000.000000,129000.000000,126000.000000,126500.000000,123927.937500,110267
2017-03-10,127000.000000,128000.000000,126000.000000,126500.000000,123927.937500,74905
2017-03-13,126500.000000,128000.000000,126500.000000,127500.000000,124907.601563,78855
2017-03-14,128000.000000,135000.000000,126000.000000,134000.000000,131275.437500,359686
2017-03-15,134000.000000,140500.000000,134000.000000,137500.000000,134704.281250,356208
2017-03-16,139500.000000,140000.000000,135000.000000,139500.000000,136663.609375,193031
2017-03-17,139500.000000,140000.000000,138000.000000,139500.000000,136663.609375,123215
2017-03-20,139500.000000,146500.000000,139500.000000,145000.000000,142051.781250,266886
2017-03-21,146000.000000,149000.000000,144500.000000,147500.000000,144500.953125,220299
2017-03-22,147500.000000,147500.000000,143500.000000,145000.000000,142051.781250,148297
2017-03-23,146000.000000,148500.000000,145500.000000,147500.000000,144500.953125,141046
2017-03-24,141500.000000,143500.000000,135000.000000,135000.000000,132255.109375,486742
2017-03-27,134500.000000,136500.000000,132500.000000,135000.000000,132255.109375,138076
2017-03-28,136000.000000,137500.000000,134000.000000,135000.000000,132255.109375,142037
2017-03-29,135000.000000,135500.000000,130000.000000,132500.000000,129805.929688,236674
2017-03-30,132500.000000,135000.000000,131500.000000,134000.000000,131275.437500,114667
2017-03-31,133500.000000,134500.000000,132500.000000,133500.000000,130785.609375,64692
